"施設ID","作業用番号","作業内容フラグ_区分","作業内容フラグ_内訳","作業内容フラグ_内訳補足","施設名","施設名_ﾌﾘｶﾞﾅ","路線名","道路種別","架設年度_西暦","架設年度_推測","供用年度_西暦","橋梁種別","橋長(m)","径間数","幅員(m)","上部構造形式","上部工（使用材料）","上部工（構造形式）","下部構造形式","基礎形式","溝橋(ｶﾙﾊﾞｰﾄ)","道路管理者_区分","道路管理者_名称","道路管理者_管理事務所名","行政区域_都道府県名","行政区域_市区町村名","起点側位置_緯度","起点側位置_経度","距離標(KP)","上り・下り線","当該道路_緊急輸送路","道路橋下状況_道路_緊急輸送路","道路橋下状況_道路_道路管理者","道路橋下状況_鉄道","代替路の有無","自専道/一般道","高規格幹線道路区分","占用物件(名称)","施設諸元_備考","点検記録_点検実施年度","点検記録_点検実施年月","点検記録_判定区分","過去の点検表記録様式ファイル名","点検表記録様式ファイル名","所見等(任意)","長寿命化修繕計画","点検・修繕_備考","確認書記載_点検・修繕計画_2019","確認書記載_点検・修繕計画_2020","確認書記載_点検・修繕計画_2021","確認書記載_点検・修繕計画_2022","確認書記載_点検・修繕計画_2023","確認書記載_点検・修繕計画_2024","確認書記載_点検・修繕計画_2025","確認書記載_点検・修繕計画_2026","確認書記載_点検・修繕計画_2027","確認書記載_点検・修繕計画_2028","確認書記載_点検方法","確認書記載_修繕方法","確認書記載_点検済分類","確認書記載_跨線部判定結果","確認書記載_修繕済分類","確認書記載_跨線部再判定結果","確認書に点検時期の記載がない理由","跨線対象_鉄道_JR_1","跨線対象_鉄道_JR_2","跨線対象_鉄道_JR_3","跨線対象_鉄道_JR_4","跨線対象_鉄道_大手民鉄_1","跨線対象_鉄道_大手民鉄_2","跨線対象_鉄道_大手民鉄_3","跨線対象_鉄道_準大手_1","跨線対象_鉄道_準大手_2","跨線対象_鉄道_公営_1","跨線対象_鉄道_公営_2","跨線対象_鉄道_中小民鉄_1","跨線対象_鉄道_中小民鉄_2","跨線対象_鉄道_中小民鉄_3","跨線対象_鉄道_中小民鉄転換鉄道等_1","跨線対象_鉄道_中小民鉄転換鉄道等_2","跨線対象_鉄道_貨物鉄道(JR以外）_1","跨線対象_鉄道_貨物鉄道(JR以外）_2","跨線対象_鉄道_モノレール_1","跨線対象_鉄道_モノレール_2","跨線対象_鉄道_新交通システム_1","跨線対象_鉄道_新交通システム_2","跨線対象_鉄道_鋼索鉄道_1","跨線対象_鉄道_鋼索鉄道_2","跨線対象_鉄道_無軌条電車_1","跨線対象_鉄道_無軌条電車_2","跨線対象_軌道_公営_1","跨線対象_軌道_公営_2","跨線対象_軌道_中小民鉄_1","跨線対象_軌道_中小民鉄_2","跨線対象_軌道_モノレール_1","跨線対象_軌道_モノレール_2","跨線対象_軌道_新交通システム_1","跨線対象_軌道_新交通システム_2","跨線対象_その他","通行規制_規制内容","通行規制_規制内容_詳細","通行規制_新規追加","通行規制_規制内容変更","通行規制_開始年度","通行規制_規制までの橋齢","規制解除（予定）年度","規制原因_自由入力","通行規制_原因コード","通行規制_原因_具体的内容の分類","通行規制_原因_詳細","補修等実施状況","補修等実施予定時期","補修等実施予定年月","撤去措置区分","新設設計時の適用基準","橋の重要度","耐震補強の状況","性能３を満たすための対策状況","性能３を満たすための対策完了目標年度","性能２を満たすための対策状況","性能２を満たすための対策完了目標年度","橋種_一般橋","橋種_特殊橋_トラス橋","橋種_特殊橋_吊り橋","橋種_特殊橋_斜張橋","橋種_特殊橋_その他特殊橋梁","対策メニュー_基礎（フーチング含む）","対策メニュー_橋台","対策メニュー_橋脚","対策メニュー_橋脚_うち段落とし部","縁対策メニュー_縁端拡幅","対策メニュー_落橋防止構造","対策メニュー_変位制限構造（横変位拘束構造）","対策メニュー_支承交換","対策メニュー_段差防止構造","対策メニュー_上部工補強","対策メニュー_その他","図面の有無","基礎の耐震補強_適用基準・図面類","基礎の耐震補強_基礎の照査結果","基礎の耐震補強_液状化エリア","基礎の耐震補強_簡易判定","単径間の橋梁_種類","単径間の橋梁_照査の有無","ロッキング橋脚を有する橋梁","パイルベント橋脚を有する橋梁","全国地震予想地図での発生確率","跨道橋_用途種別","跨道橋の状況_現在未使用","跨道橋の状況_今後の利用","跨道橋の状況_撤去計画の有無","跨道橋の状況_撤去計画無しの理由","跨道橋下の管理者_会社名","跨道橋下の管理者_支社名","跨道橋下の管理者_事務所名","跨道橋下の路線情報_路線区別","跨道橋下の路線情報_高速道路等名称","位置情報_IC間_自","位置情報_IC間_至","位置情報_KP","跨線橋下管理者との管理協定の締結","管理協定_無しの理由","点検実施状況","点検を委託で実施","点検方法","跨線橋下管理者との共有","点検結果_最新の点検時期","点検結果_5年以内の対策","修繕の内容_はく落対策_実施状況","修繕の内容_壁高欄補修_実施状況","修繕の内容_コンクリたたき落とし_実施状況","修繕の内容_塗替塗装_実施状況","修繕の内容_クラック補修_実施状況","修繕の内容_架替_実施状況","修繕の内容_その他_具体的内容","修繕の内容_その他_実施状況","修繕の内容_未実施の理由","耐震補強_実施状況","耐震未照査_該当","耐震未照査_照査実施計画年度","未移管跨線橋_該当","未移管跨線橋_区分","要請（公表）するべきもの","本来管理者_区分","本来管理者名（移管予定先）","移管後_道路法上の道路_該当","移管後_用途種別","移管状況","移管時期"
"36.05054,137.96240","BR0-202151-00122",,,,"唐沢川五の橋","(ｶﾗｻﾜｶﾞﾜｺﾞﾉﾊｼ)","市道上ノ原縦１３号線","市町村道","1986",,"1986","橋","4.2","1","4.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.05054","137.96240","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202012","Ⅰ",,"上ノ原縦１３号線_唐沢川五の橋.xlsx","構造に影響を及ぼす損傷は生じていない。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.12196,137.96736","BR0-202151-00123",,,,"鋳物師川一の橋","(ｲﾓｼﾞｶﾞﾜｲﾁﾉﾊｼ)","市道田川南熊井中挟線","市町村道","1979",,"1979","橋","4.0","1","5.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.12196","137.96736","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202411","Ⅱ","田川南熊井中挟線_鋳物師川一の橋.xlsx","市道田川南熊井中挟線_鋳物師川一の橋.xlsx","(橋全体)
構造単位での耐荷性能は低下しておらず、異常等見られないことから次回点検までに何らかの変状が生じる可能性は低いと思われる。
(上部構造)
一部ひび割れなどが見られるが、錆汁や遊離石灰等が生じていないことから直ちに道路利用者の安全が損なわれるものではない。
(下部構造)
一部漏水等生じているが、直ちに道路利用者の安全が損なわれるものではない。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.13065,137.97693","BR0-202151-00124",,,,"松葉沢川二の橋","(ﾏﾂﾊﾞｻﾜｶﾞﾜﾆﾉﾊｼ)","市道（１級）無量庵町村線","市町村道","1977",,"1977","橋","4.0","1","4.6","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","その他","○","市区町村","塩尻市","塩尻市","長野県","塩尻市","36.13065","137.97693","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202011","Ⅱ",,"無量庵町村線_松葉沢川二の橋.xlsx","遊離石灰がみられるが、橋梁の機能に支障ないため、経過観察とする。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.11957,137.96987","BR0-202151-00125",,,,"鋳物師川四の橋","(ｲﾓｼﾞｶﾞﾜﾖﾝﾉﾊｼ)","市道五千石街道１号線","市町村道","1972",,"1972","橋","4.0","1","5.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.11957","137.96987","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202411","Ⅱ","五千石街道1号線_鋳物師川四の橋.xlsx","市道五千石街道1号線_鋳物師川四の橋.xlsx","(橋全体)
構造単位での耐荷性能は低下しておらず、異常等見られないことから次回点検までに何らかの変状が生じる可能性は低いと思われる。
(上部構造)
一部ひび割れなどが見られるが、錆汁や遊離石灰等が生じていないことから直ちに道路利用者の安全が損なわれるものではない。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.11795,137.97224","BR0-202151-00126",,,,"鋳物師川六の橋","(ｲﾓｼﾞｶﾞﾜﾛｸﾉﾊｼ)","市道（１級）五千石街道線","市町村道","1979",,"1979","橋","4.0","1","4.4","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.11795","137.97224","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2022","202303","Ⅱ","五千石街道線_鋳物師川六の橋.xlsx","市道（１級）五千石街道線_鋳物師川六の橋.xlsx","床版に鉄筋露出がみられる。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.09189,138.01930","BR0-202151-00127",,,,"松井沢川三の橋","(ﾏﾂｲｻﾞﾜｶﾞﾜｻﾝﾉﾊｼ)","市道（２級）東山勝弦線","市町村道","1976",,"1976","橋","4.5","1","6.5","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.09189","138.01930","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202012","Ⅱ",,"東山勝弦線_松井沢川三の橋.xlsx","主桁に遊離石灰、橋面に舗装ひびわれ、地覆に変形・欠損が生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.16404,137.94889","BR0-202151-00128",,,,"四ヶ堰吉田六の橋","(ｼｶﾞｾｷﾖｼﾀﾞﾛｸﾆﾊｼ)","市道堰西２２号線","市町村道","1982",,"1982","橋","4.0","1","4.4","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.16404","137.94889","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2023","202308","Ⅱ","市道堰西22号線_四ヶ堰吉田六の橋.xlsx","市道堰西２２号線_四ヶ堰吉田六の橋.xlsx","主桁に鉄筋露出、防護柵にボルトの脱落が生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.09363,137.97870","BR0-202151-00129",,,,"権現川上西条二の橋","(ｺﾞﾝｹﾞﾝｶﾞﾜｶﾐﾆｼｼﾞｮｳﾆﾉﾊｼ)","市道上西条坂下道線","市町村道","1979",,"1979","橋","4.0","1","3.5","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.09363","137.97870","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202411","Ⅱ","上西条坂下道線_権現川上西条二の橋.xlsx","市道上西条坂下道線_権現川上西条二の橋.xlsx","(橋全体)
構造単位での耐荷性能は低下しておらず、次回点検までに何らかの変状が生じる可能性は低いと思われる。
(上部構造)
一部浮き・剥離が見られるが耐荷性能の低下にまでは至っていないため、経過を観察するとともに状況に応じて補修を検討する。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.16474,137.94931","BR0-202151-00130",,,,"四ヶ堰吉田三の橋","(ｼｶｾｷﾖｼﾀﾞｻﾝﾉﾊｼ)","市道（１級）吉田小俣線","市町村道","1980",,"1980","橋","4.0","1","6.7","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.16474","137.94931","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202412","Ⅱ","吉田小俣線_四ヶ堰吉田三の橋.xlsx","市道（1級）吉田小俣線_四ヶ堰吉田三の橋.xlsx","(橋全体)
構造単位での耐荷性能は低下しておらず、異常等見られないことから次回点検までに何らかの変状が生じる可能性は低いと思われる。
(上部構造)
一部地覆の欠損が見られるが、荷重による欠損ではなく直ちに道路利用者の安全が損なわれるものではない。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.14677,137.93556","BR0-202151-00131",,,,"四ヶ堰堅石一の橋","(ｼｶｾｷｶﾀｲｼｲﾁﾉﾊｼ)","市道堅石橋今村線","市町村道","1982",,"1982","橋","4.0","1","4.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.14677","137.93556","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202411","Ⅱ","堅石橋今村線_四ヶ堰堅石一の橋.xlsx","市道堅石橋今村線_四ヶ堰堅石一の橋.xlsx","(橋全体)
構造単位での耐荷性能は低下しておらず、異常等見られないことから次回点検までに何らかの変状が生じる可能性は低いと思われる。
(下部構造)
一部漏水・浮きが見られるが直ちに道路利用者の安全が損なわれるものではない。
経過を観察し、状況に応じて補修を検討する。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.12888,137.97873","BR0-202151-00132",,,,"大沢ノ池橋","(ｵｵｻﾜﾉｲｹﾊｼ)","市道（２級）大沢犬原線","市町村道","1985",,"1985","橋","4.0","1","4.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.12888","137.97873","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202411","Ⅱ","大沢犬原線_大沢ノ池橋.xlsx","市道（2級）大沢犬原線_大沢ノ池橋.xlsx","(橋全体)
構造単位での耐荷性能は低下しておらず、異常等見られないことから次回点検までに何らかの変状が生じる可能性は低いと思われる。
(下部構造)
橋台から若干の漏水が生じているが、現時点で耐荷性能への影響は少ないと考えられる。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.09159,137.99988","BR0-202151-00133",,,,"田川浦下橋","(ﾀｶﾞﾜｳﾗｼﾀﾊｼ)","市道（２級）田川浦東山線","市町村道","1972",,"1972","橋","3.8","1","5.7","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.09159","137.99988","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202411","Ⅱ","田川浦東山線_田川浦下橋.xlsx","市道（2級）田川浦東山線_田川浦下橋.xlsx","(橋全体)
直ちに安全を害するものではないがひび割れや遊離石灰が生じており、水の侵入によるものと思われる。
次回点検までに水の侵入経路調査等確認し、状況に応じて補修を検討することが望ましい。
(上部・下部構造)
ひび割れ・遊離石灰等生じているが直ちに道路利用者の安全が損なわれるものではない。
経過を観察するとともに状況に応じて補修を検討することが望ましい。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.16014,137.94657","BR0-202151-00134",,,,"四ヶ堰吉田五の橋","(ｼｶﾞｾｷﾖｼﾀﾞｺﾞﾉﾊｼ)","市道吉田原堰東３号線","市町村道","1982",,"1982","橋","5.0","1","5.9","⑨その他_その他","その他","床版橋","その他（橋台）","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.16014","137.94657","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2023","202312","Ⅱ","市道吉田原堰東3号線_四ヶ堰吉田五の橋.xlsx","市道吉田原堰東３号線_四ヶ堰吉田五の橋.xlsx","地覆にひびわれが生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.12116,137.96842","BR0-202151-00135",,,,"鋳物師川三の橋","(ｲﾓｼﾞｶﾞﾜｻﾝﾉﾊｼ)","市道中挟旧県道２号線","市町村道","1979",,"1979","橋","2.3","1","5.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.12116","137.96842","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202012","Ⅱ",,"中挟旧県道２号線_鋳物師川三の橋.xlsx","主桁や高欄に剥離・鉄筋露出が生じている。橋面上に路面の凹凸が生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.13259,137.98147","BR0-202151-00136",,,,"松葉沢川一の橋","(ﾏﾂﾊﾞｻﾜｶﾞﾜｲﾁﾉﾊｼ)","市道北熊井中島線","市町村道","1976",,"1976","橋","3.0","1","3.6","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","その他","○","市区町村","塩尻市","塩尻市","長野県","塩尻市","36.13259","137.98147","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202411","Ⅱ","北熊井中島線_松葉沢川一の橋.xlsx","市道北熊井中島線_松葉沢川一の橋.xlsx","(橋全体)
構造単位での耐荷性能は低下しておらず、異常等見られないことから次回点検までに何らかの変状が生じる可能性は低いと思われる。
(上部構造)
一部舗装と橋梁との段差が生じている箇所があるが、直ちに安全を害する状況ではないため経過観察とする。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.05946,137.97409","BR0-202151-00137",,,,"三才山沢橋","(ﾐｻﾔﾏｻﾜﾊﾞｼ)","市道（２級）三才山沢線","市町村道","1959",,"1959","橋","3.5","1","3.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.05946","137.97409","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202006","Ⅱ",,"三才山沢線_三才山沢橋.xlsx","損傷がみられるが、橋の機能に早急に影響するものではないため、経過措置した。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.08952,138.01516","BR0-202151-00138",,,,"松井沢川二の橋","(ﾏﾂｲｻﾞﾜｶﾞﾜﾆﾉﾊｼ)","市道（２級）田川浦東山線","市町村道","1976",,"1976","橋","2.0","1","8.0","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","その他","○","市区町村","塩尻市","塩尻市","長野県","塩尻市","36.08952","138.01516","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202103","Ⅱ",,"田川浦東山線_松井沢川二の橋.xlsx","頂版･側壁･底版に鉄筋露出が生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.07198,138.00412","BR0-202151-00139",,,,"青木沢川一の橋","(ｱｵｷｻﾞﾜｶﾞﾜｲﾁﾉﾊｼ)","市道青木線","市町村道","1975",,"1975","橋","3.2","1","4.0","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","その他","○","市区町村","塩尻市","塩尻市","長野県","塩尻市","36.07198","138.00412","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202012","Ⅱ",,"青木線_青木沢川一の橋.xlsx","主桁（頂版）に剥離・鉄筋露出が生じている。橋面では、路面の凹凸や舗装の異常（劣化）が生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.09352,137.97948","BR0-202151-00140",,,,"上西条権現木橋","(ｶﾐﾆｼｼﾞｮｳｺﾞﾝｹﾞﾝﾓｯｷｮｳ)","市道上西条権現３号線","市町村道","2018",,"2018","橋","4.0","1","2.3","①鋼橋(ボルト又は鋼溶継手)_Ｉ桁（鋼床版）","その他","桁橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.09352","137.97948","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202411","Ⅰ","上西条権現3号線_上西条権現木橋.xlsx","市道上西条権現3号線_上西条権現木橋.xlsx","(橋全体)
構造単位での耐荷性能は低下しておらず、異常等見られないことから次回点検までに何らかの変状が生じる可能性は低いと思われる。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
