"施設ID","作業用番号","作業内容フラグ_区分","作業内容フラグ_内訳","作業内容フラグ_内訳補足","施設名","施設名_ﾌﾘｶﾞﾅ","路線名","道路種別","架設年度_西暦","架設年度_推測","供用年度_西暦","橋梁種別","橋長(m)","径間数","幅員(m)","上部構造形式","上部工（使用材料）","上部工（構造形式）","下部構造形式","基礎形式","溝橋(ｶﾙﾊﾞｰﾄ)","道路管理者_区分","道路管理者_名称","道路管理者_管理事務所名","行政区域_都道府県名","行政区域_市区町村名","起点側位置_緯度","起点側位置_経度","距離標(KP)","上り・下り線","当該道路_緊急輸送路","道路橋下状況_道路_緊急輸送路","道路橋下状況_道路_道路管理者","道路橋下状況_鉄道","代替路の有無","自専道/一般道","高規格幹線道路区分","占用物件(名称)","施設諸元_備考","点検記録_点検実施年度","点検記録_点検実施年月","点検記録_判定区分","過去の点検表記録様式ファイル名","点検表記録様式ファイル名","所見等(任意)","長寿命化修繕計画","点検・修繕_備考","確認書記載_点検・修繕計画_2019","確認書記載_点検・修繕計画_2020","確認書記載_点検・修繕計画_2021","確認書記載_点検・修繕計画_2022","確認書記載_点検・修繕計画_2023","確認書記載_点検・修繕計画_2024","確認書記載_点検・修繕計画_2025","確認書記載_点検・修繕計画_2026","確認書記載_点検・修繕計画_2027","確認書記載_点検・修繕計画_2028","確認書記載_点検方法","確認書記載_修繕方法","確認書記載_点検済分類","確認書記載_跨線部判定結果","確認書記載_修繕済分類","確認書記載_跨線部再判定結果","確認書に点検時期の記載がない理由","跨線対象_鉄道_JR_1","跨線対象_鉄道_JR_2","跨線対象_鉄道_JR_3","跨線対象_鉄道_JR_4","跨線対象_鉄道_大手民鉄_1","跨線対象_鉄道_大手民鉄_2","跨線対象_鉄道_大手民鉄_3","跨線対象_鉄道_準大手_1","跨線対象_鉄道_準大手_2","跨線対象_鉄道_公営_1","跨線対象_鉄道_公営_2","跨線対象_鉄道_中小民鉄_1","跨線対象_鉄道_中小民鉄_2","跨線対象_鉄道_中小民鉄_3","跨線対象_鉄道_中小民鉄転換鉄道等_1","跨線対象_鉄道_中小民鉄転換鉄道等_2","跨線対象_鉄道_貨物鉄道(JR以外）_1","跨線対象_鉄道_貨物鉄道(JR以外）_2","跨線対象_鉄道_モノレール_1","跨線対象_鉄道_モノレール_2","跨線対象_鉄道_新交通システム_1","跨線対象_鉄道_新交通システム_2","跨線対象_鉄道_鋼索鉄道_1","跨線対象_鉄道_鋼索鉄道_2","跨線対象_鉄道_無軌条電車_1","跨線対象_鉄道_無軌条電車_2","跨線対象_軌道_公営_1","跨線対象_軌道_公営_2","跨線対象_軌道_中小民鉄_1","跨線対象_軌道_中小民鉄_2","跨線対象_軌道_モノレール_1","跨線対象_軌道_モノレール_2","跨線対象_軌道_新交通システム_1","跨線対象_軌道_新交通システム_2","跨線対象_その他","通行規制_規制内容","通行規制_規制内容_詳細","通行規制_新規追加","通行規制_規制内容変更","通行規制_開始年度","通行規制_規制までの橋齢","規制解除（予定）年度","規制原因_自由入力","通行規制_原因コード","通行規制_原因_具体的内容の分類","通行規制_原因_詳細","補修等実施状況","補修等実施予定時期","補修等実施予定年月","撤去措置区分","新設設計時の適用基準","橋の重要度","耐震補強の状況","性能３を満たすための対策状況","性能３を満たすための対策完了目標年度","性能２を満たすための対策状況","性能２を満たすための対策完了目標年度","橋種_一般橋","橋種_特殊橋_トラス橋","橋種_特殊橋_吊り橋","橋種_特殊橋_斜張橋","橋種_特殊橋_その他特殊橋梁","対策メニュー_基礎（フーチング含む）","対策メニュー_橋台","対策メニュー_橋脚","対策メニュー_橋脚_うち段落とし部","縁対策メニュー_縁端拡幅","対策メニュー_落橋防止構造","対策メニュー_変位制限構造（横変位拘束構造）","対策メニュー_支承交換","対策メニュー_段差防止構造","対策メニュー_上部工補強","対策メニュー_その他","図面の有無","基礎の耐震補強_適用基準・図面類","基礎の耐震補強_基礎の照査結果","基礎の耐震補強_液状化エリア","基礎の耐震補強_簡易判定","単径間の橋梁_種類","単径間の橋梁_照査の有無","ロッキング橋脚を有する橋梁","パイルベント橋脚を有する橋梁","全国地震予想地図での発生確率","跨道橋_用途種別","跨道橋の状況_現在未使用","跨道橋の状況_今後の利用","跨道橋の状況_撤去計画の有無","跨道橋の状況_撤去計画無しの理由","跨道橋下の管理者_会社名","跨道橋下の管理者_支社名","跨道橋下の管理者_事務所名","跨道橋下の路線情報_路線区別","跨道橋下の路線情報_高速道路等名称","位置情報_IC間_自","位置情報_IC間_至","位置情報_KP","跨線橋下管理者との管理協定の締結","管理協定_無しの理由","点検実施状況","点検を委託で実施","点検方法","跨線橋下管理者との共有","点検結果_最新の点検時期","点検結果_5年以内の対策","修繕の内容_はく落対策_実施状況","修繕の内容_壁高欄補修_実施状況","修繕の内容_コンクリたたき落とし_実施状況","修繕の内容_塗替塗装_実施状況","修繕の内容_クラック補修_実施状況","修繕の内容_架替_実施状況","修繕の内容_その他_具体的内容","修繕の内容_その他_実施状況","修繕の内容_未実施の理由","耐震補強_実施状況","耐震未照査_該当","耐震未照査_照査実施計画年度","未移管跨線橋_該当","未移管跨線橋_区分","要請（公表）するべきもの","本来管理者_区分","本来管理者名（移管予定先）","移管後_道路法上の道路_該当","移管後_用途種別","移管状況","移管時期"
"36.37764,137.83135","BR0-202207-00339",,,,"穂高１２７号橋","(ﾎﾀｶﾋｬｸﾆｼﾞｭｳﾅﾅｺﾞｳﾊｼ)","市道穂高０４０４号線","市町村道","1979",,,,"5.3","1","3.4","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.37764","137.83135","無し","上下線","指定無し","×","その他","無し","有","一般道",,,,"2021","202109","Ⅱ","市道穂高0404号線_穂高127号橋.xlsx","市道穂高0404号線_穂高127号橋.xlsx","主桁に鉄筋露出が生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.37400,137.83535","BR0-202207-00340",,,,"穂高１２８号橋","(ﾎﾀｶﾋｬｸﾆｼﾞｭｳﾊﾁｺﾞｳﾊｼ)","市道穂高０４３１号線","市町村道","1980",,,,"4.6","1","4.4","④ＰＣ橋_ＰＣ溝橋（ＢＯＸカルバート）","PC橋","溝橋(カルバート)",,"直接基礎","○","市区町村","安曇野市","安曇野市","長野県","安曇野市","36.37400","137.83535","無し","上下線","指定無し","×","その他","無し","有","一般道",,"上水道",,"2022","202208","Ⅱ","市道穂高0431号線_穂高128号橋.xlsx","市道穂高0431号線_穂高128号橋.xlsx","舗装に路面の凹凸(橋台背面の段差⊿h=50mm)、防護柵に変形(支柱基礎の浮き上がり)が生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.35365,137.84654","BR0-202207-00341",,,,"穂高１３１号橋","(ﾎﾀｶﾋｬｸｻﾝｼﾞｭｳｲﾁｺﾞｳﾊｼ)","市道穂高０５１３号線","市町村道","1971",,,,"6.0","1","5.0","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.35365","137.84654","無し","上下線","指定無し","×","市区町村","無し","有","一般道",,,,"2021","202109","Ⅰ",,"市道穂高0545号線_穂高131号橋.xlsx","道路橋の機能に支障が生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.35248,137.84864","BR0-202207-00342",,,,"穂高１３２号橋","(ﾎﾀｶﾋｬｸｻﾝｼﾞｭｳﾆｺﾞｳﾊｼ)","市道穂高０５１５号線","市町村道","1972",,,,"2.4","1","3.3","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.35248","137.84864","無し","上下線","指定無し","×","市区町村","無し","有","一般道",,,,"2020","202012","Ⅱ",,"市道穂高0515号線_穂高132号橋.xlsx","地覆側面から遊離石灰が生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.35119,137.84255","BR0-202207-00343",,,,"穂高１３４号橋","(ﾎﾀｶﾋｬｸｻﾝｼﾞｭｳﾖﾝｺﾞｳﾊｼ)","市道穂高０５４５号線","市町村道","1973",,,,"5.5","1","6.5","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.35119","137.84255","無し","上下線","指定無し","×","市区町村","無し","有","一般道",,,,"2021","202109","Ⅱ",,"市道穂高0545号線_穂高134号橋.xlsx","橋台にひびわれが生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.39070,137.85701","BR0-202207-00344",,,,"穂高１３６号橋","(ﾎﾀｶﾋｬｸｻﾝｼﾞｭｳﾛｸｺﾞｳﾊｼ)","市道穂高０７０１号線","市町村道","1974",,,,"2.8","1","4.7","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.39070","137.85701","無し","上下線","指定無し","×","その他","無し","有","一般道",,,,"2024","202408","Ⅰ","市道穂高0701号線_穂高136号橋.xlsx","市道穂高0701号線_穂高136号橋.xlsx","（１）部材毎の評価
主桁　　　　Ⅰ　
横桁　　　　-
床版　　　　-　
下部構造　Ⅰ　
支承部　 　Ⅰ
その他　 　Ⅰ

（２）損傷等の状況
損傷無し

（３）技術的な評価結果からの特筆すべき事項
・橋台がL2地震（大地震）に対する設計がされておらず，耐震補強も未実施のため，地震時に影響を受ける可能性がある。
･支承がタイプＡであり、地震時には破損する恐れがある。また桁掛かり長が不足しているため、支承破損時に落橋する恐れがある。
　　（必要桁かかり長≒0.71m＞現桁かかり0.23m）","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.34999,137.85299","BR0-202207-00345",,,,"穂高１３７号橋","(ﾎﾀｶﾋｬｸｯｻﾝｼﾞｭｳﾅﾅｺﾞｳﾊｼ)","市道穂高０７２８号線","市町村道","1975",,,,"2.5","1","12.1","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","その他（橋台）","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.34999","137.85299","無し","上下線","指定無し","×","市区町村","無し","有","一般道",,,,"2020","202012","Ⅰ",,"市道穂高0728号線_穂高137号橋.xlsx","健全","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.38051,137.83506","BR0-202207-00346",,,,"穂高３９号橋","(ﾎﾀｶｻﾝｼﾞｭｳｷｭｳｺﾞｳﾊｼ)","市道穂高０７７７号線","市町村道","1976",,,,"3.0","1","5.0","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","小橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.38051","137.83506","無し","上下線","指定無し","×","その他","無し","有","一般道",,,,"2024","202408","Ⅰ","市道穂高0777号線_穂高39号橋.xlsx","市道穂高0777号線_穂高39号橋.xlsx","（１）部材毎の評価
主桁　　　　Ⅰ　
横桁　　　　-
床版　　　　-　
下部構造　Ⅰ　
支承部　 　Ⅰ
その他　 　Ⅰ

（２）損傷等の状況
損傷無し

（３）技術的な評価結果からの特筆すべき事項
・橋台が石積みで，地震時に致命的となる可能性がある。
･支承がタイプＡであり、地震時には破損する恐れがある。また桁掛かり長が不足しているため、支承破損時に落橋する恐れがある。
　　（必要桁かかり長≒0.71m＞現桁かかり0.3m）","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.35381,137.86150","BR0-202207-00347",,,,"穂高１４０号橋","(ﾎﾀｶﾋｬｸﾖﾝｼﾞｭｳｺﾞｳﾊｼ)","市道穂高０７９５号線","市町村道","1977",,,,"9.9","1","2.0","⑧Ｈ型鋼橋（継手なし）_Ｈ形鋼（不明）","鋼橋","桁橋(H桁)","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.35381","137.86150","無し","上下線","指定無し","×","都道府県","無し","有","一般道",,,,"2020","202006","Ⅲ",,"市道穂高0795号線_穂高140号橋.xlsx","防護柵に腐食が生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.35322,137.86342","BR0-202207-00348",,,,"穂高１４１号橋","(ﾎﾀｶﾋｬｸﾖﾝｼﾞｭｳｲﾁｺﾞｳﾊｼ)","市道穂高０８２２号線","市町村道","1978",,,,"5.7","1","7.8","④ＰＣ橋_ＰＣ溝橋（ＢＯＸカルバート）","PC橋","溝橋(カルバート)",,"直接基礎","●","市区町村","安曇野市","安曇野市","長野県","安曇野市","36.35322","137.86342","無し","上下線","指定無し","×","市区町村","無し","有","一般道",,,,"2021","202109","Ⅰ",,"市道穂高0822号線_穂高141号橋.xlsx","道路橋の機能に支障が生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.33491,137.90372","BR0-202207-00349",,,,"穂高１８０号橋","(ﾎﾀｶﾋｬｸﾊﾁｼﾞｭｳｺﾞｳﾊｼ)","市道穂高２３０１号線","市町村道","1973",,,,"14.5","1","6.0","⑧Ｈ型鋼橋（継手なし）_Ｈ形鋼（合成）","鋼橋","桁橋(H桁(合成))","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.33491","137.90372","無し","上下線","指定無し","×","市区町村","無し","有","一般道",,"上水道",,"2024","202409","Ⅱ","市道穂高2301号線_穂高180号橋.xlsx","市道穂高2301号線_穂高180号橋.xlsx","（１）部材毎の評価
主桁　　　　Ⅱ　F11T使用
横桁　　　　Ⅰ
床版　　　　Ⅱ　ひびわれ→疲労
下部構造　Ⅱ　ひびわれ→ASR
支承部　 　Ⅱ　ナット緩み
その他　 　Ⅰ

（２）損傷等の状況
主桁:F11T使用 床版,橋台:ひびわれ 支承:ナット緩み

（３）技術的な評価結果からの特筆すべき事項
　・床版や横桁がL2地震（大地震）に対する設計がされていないため、地震時に変状が生じる可能性がある。
　・橋台がL2地震（大地震）に対する設計がされていないため、地震時に変状が生じる可能性がある。
　･支承がタイプＡであり、地震時には破損する恐れがある。また桁掛かり長が不足しているため、支承破損時に落橋する恐れがある。
　　（必要桁かかり長≒0.77m＞現桁かかり長0.67m）","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.31613,137.87843","BR0-202207-00350",,,,"南原橋","(ﾐﾅﾐﾊﾗﾊｼ)","市道穂高４１０４号線","市町村道","1996",,,,"14.7","1","10.0","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.31613","137.87843","無し","上下線","指定無し","×","その他","無し","有","一般道",,,,"2020","202010","Ⅰ",,"市道穂高4104号線_南原橋.xlsx","道路橋の機能に支障が生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H2道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.28650,137.89983","BR0-202207-00352",,,,"平成橋","(ﾍｲｾｲﾊｼ)","市道三郷１５７５号線","市町村道","1989",,,,"13.6","1","5.0","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.28650","137.89983","無し","上下線","指定無し","×","その他","無し","有","一般道",,,,"2020","202010","Ⅰ",,"市道三郷1575号線_平成橋.xlsx","道路橋の機能に支障が生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.28772,137.89333","BR0-202207-00353",,,,"めいせい橋","(ﾒｲｾｲﾊｼ)","市道三郷１５６４号線","市町村道","2002",,,,"13.0","1","5.0","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.28772","137.89333","無し","上下線","指定無し","×","その他","無し","有","一般道",,,,"2020","202012","Ⅰ",,"市道三郷1564号線_めいせい橋.xlsx","道路橋の機能に支障が生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H8道示（復旧仕様含む）","Ａ種の橋",,,,,,"1",,,,,"不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.25887,137.84663","BR0-202207-00354",,,,"三郷６１号橋","(ﾐｻﾄﾛｸｼﾞｭｳｲﾁｺﾞｳﾊｼ)","市道三郷０３６１号線","市町村道","1971",,,,"5.0","1","4.7","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)",,"直接基礎","○","市区町村","安曇野市","安曇野市","長野県","安曇野市","36.25887","137.84663","無し","上下線","指定無し","×","その他","無し","有","一般道",,,,"2022","202212","Ⅱ","市道三郷0361号線_三郷61号橋.xlsx","市道三郷0361号線_三郷61号橋.xlsx","防護柵に変形(ガードレール傾き)が生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.28546,137.90318","BR0-202207-00355",,,,"中萱橋","(ﾅｶｶﾞﾔﾊﾞｼ)","市道三郷１級１号線","市町村道","1960",,,,"12.5","1","4.5","④ＰＣ橋_プレテン床版","PC橋","床版橋","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.28546","137.90318","無し","上下線","指定無し","×","その他","無し","有","一般道",,,,"2021","202110","Ⅰ",,"市道三郷１級１号線_中萱橋.xlsx","道路橋の機能に支障が生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.28697,137.89739","BR0-202207-00356",,,,"宮じり橋","(ﾐﾔｼﾞﾘﾊｼ)","市道三郷１５７７号線","市町村道","2002",,,,"11.8","1","3.5","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.28697","137.89739","無し","上下線","指定無し","×","その他","無し","有","一般道",,,,"2021","202110","Ⅰ",,"市道三郷1577号線_宮じり橋.xlsx","道路橋の機能に支障が生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H8道示（復旧仕様含む）","Ａ種の橋",,,,,,"1",,,,,"不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下","斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.27096,137.85179","BR0-202207-00357",,,,"サバイ橋","(ｻﾊﾞｲﾊｼ)","市道三郷０４１９号線","市町村道","1980",,,,"7.7","1","6.0","④ＰＣ橋_プレテン床版","PC橋","床版橋","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.27096","137.85179","無し","上下線","指定無し","×","市区町村","無し","有","一般道",,,,"2021","202109","Ⅱ","市道三郷0419号線_サバイ橋.xlsx","市道三郷0419号線_サバイ橋.xlsx","主桁にひびわれ、床版に遊離石灰、舗装にひびわれが生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.23945,137.87434","BR0-202207-00358",,,,"三郷２４４号橋","(ﾐｻﾄﾆﾋｬｸﾖﾝｼﾞｭｳﾖﾝｺﾞｳﾊｼ)","市道三郷１６３３号線","市町村道","1971",,,,"8.0","1","2.7","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","小橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.23945","137.87434","無し","上下線","指定無し","×","その他","無し","有","一般道",,,,"2021","202111","Ⅱ","市道三郷1633号線_三郷244号橋.xlsx","市道三郷1633号線_三郷244号橋.xlsx","橋台にひびわれが生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.27266,137.85335","BR0-202207-00359",,,,"三郷６５号橋","(ﾐｻﾄﾛｸｼﾞｭｳｺﾞｺﾞｳﾊｼ)","市道三郷０４１７号線","市町村道","2000",,,,"12.6","1","4.0","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","重力式橋台","直接基礎",,"市区町村","安曇野市","安曇野市","長野県","安曇野市","36.27266","137.85335","無し","上下線","指定無し","×","市区町村","無し","有","一般道",,,,"2021","202109","Ⅰ",,"市道三郷0417号線_三郷65号橋.xlsx","道路橋の機能に支障が生じていない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H8道示（復旧仕様含む）","Ａ種の橋",,,,,,"1",,,,,"不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
