"施設ID","作業用番号","作業内容フラグ_区分","作業内容フラグ_内訳","作業内容フラグ_内訳補足","施設名","施設名_ﾌﾘｶﾞﾅ","路線名","道路種別","架設年度_西暦","架設年度_推測","供用年度_西暦","橋梁種別","橋長(m)","径間数","幅員(m)","上部構造形式","上部工（使用材料）","上部工（構造形式）","下部構造形式","基礎形式","溝橋(ｶﾙﾊﾞｰﾄ)","道路管理者_区分","道路管理者_名称","道路管理者_管理事務所名","行政区域_都道府県名","行政区域_市区町村名","起点側位置_緯度","起点側位置_経度","距離標(KP)","上り・下り線","当該道路_緊急輸送路","道路橋下状況_道路_緊急輸送路","道路橋下状況_道路_道路管理者","道路橋下状況_鉄道","代替路の有無","自専道/一般道","高規格幹線道路区分","占用物件(名称)","施設諸元_備考","点検記録_点検実施年度","点検記録_点検実施年月","点検記録_判定区分","過去の点検表記録様式ファイル名","点検表記録様式ファイル名","所見等(任意)","長寿命化修繕計画","点検・修繕_備考","確認書記載_点検・修繕計画_2019","確認書記載_点検・修繕計画_2020","確認書記載_点検・修繕計画_2021","確認書記載_点検・修繕計画_2022","確認書記載_点検・修繕計画_2023","確認書記載_点検・修繕計画_2024","確認書記載_点検・修繕計画_2025","確認書記載_点検・修繕計画_2026","確認書記載_点検・修繕計画_2027","確認書記載_点検・修繕計画_2028","確認書記載_点検方法","確認書記載_修繕方法","確認書記載_点検済分類","確認書記載_跨線部判定結果","確認書記載_修繕済分類","確認書記載_跨線部再判定結果","確認書に点検時期の記載がない理由","跨線対象_鉄道_JR_1","跨線対象_鉄道_JR_2","跨線対象_鉄道_JR_3","跨線対象_鉄道_JR_4","跨線対象_鉄道_大手民鉄_1","跨線対象_鉄道_大手民鉄_2","跨線対象_鉄道_大手民鉄_3","跨線対象_鉄道_準大手_1","跨線対象_鉄道_準大手_2","跨線対象_鉄道_公営_1","跨線対象_鉄道_公営_2","跨線対象_鉄道_中小民鉄_1","跨線対象_鉄道_中小民鉄_2","跨線対象_鉄道_中小民鉄_3","跨線対象_鉄道_中小民鉄転換鉄道等_1","跨線対象_鉄道_中小民鉄転換鉄道等_2","跨線対象_鉄道_貨物鉄道(JR以外）_1","跨線対象_鉄道_貨物鉄道(JR以外）_2","跨線対象_鉄道_モノレール_1","跨線対象_鉄道_モノレール_2","跨線対象_鉄道_新交通システム_1","跨線対象_鉄道_新交通システム_2","跨線対象_鉄道_鋼索鉄道_1","跨線対象_鉄道_鋼索鉄道_2","跨線対象_鉄道_無軌条電車_1","跨線対象_鉄道_無軌条電車_2","跨線対象_軌道_公営_1","跨線対象_軌道_公営_2","跨線対象_軌道_中小民鉄_1","跨線対象_軌道_中小民鉄_2","跨線対象_軌道_モノレール_1","跨線対象_軌道_モノレール_2","跨線対象_軌道_新交通システム_1","跨線対象_軌道_新交通システム_2","跨線対象_その他","通行規制_規制内容","通行規制_規制内容_詳細","通行規制_新規追加","通行規制_規制内容変更","通行規制_開始年度","通行規制_規制までの橋齢","規制解除（予定）年度","規制原因_自由入力","通行規制_原因コード","通行規制_原因_具体的内容の分類","通行規制_原因_詳細","補修等実施状況","補修等実施予定時期","補修等実施予定年月","撤去措置区分","新設設計時の適用基準","橋の重要度","耐震補強の状況","性能３を満たすための対策状況","性能３を満たすための対策完了目標年度","性能２を満たすための対策状況","性能２を満たすための対策完了目標年度","橋種_一般橋","橋種_特殊橋_トラス橋","橋種_特殊橋_吊り橋","橋種_特殊橋_斜張橋","橋種_特殊橋_その他特殊橋梁","対策メニュー_基礎（フーチング含む）","対策メニュー_橋台","対策メニュー_橋脚","対策メニュー_橋脚_うち段落とし部","縁対策メニュー_縁端拡幅","対策メニュー_落橋防止構造","対策メニュー_変位制限構造（横変位拘束構造）","対策メニュー_支承交換","対策メニュー_段差防止構造","対策メニュー_上部工補強","対策メニュー_その他","図面の有無","基礎の耐震補強_適用基準・図面類","基礎の耐震補強_基礎の照査結果","基礎の耐震補強_液状化エリア","基礎の耐震補強_簡易判定","単径間の橋梁_種類","単径間の橋梁_照査の有無","ロッキング橋脚を有する橋梁","パイルベント橋脚を有する橋梁","全国地震予想地図での発生確率","跨道橋_用途種別","跨道橋の状況_現在未使用","跨道橋の状況_今後の利用","跨道橋の状況_撤去計画の有無","跨道橋の状況_撤去計画無しの理由","跨道橋下の管理者_会社名","跨道橋下の管理者_支社名","跨道橋下の管理者_事務所名","跨道橋下の路線情報_路線区別","跨道橋下の路線情報_高速道路等名称","位置情報_IC間_自","位置情報_IC間_至","位置情報_KP","跨線橋下管理者との管理協定の締結","管理協定_無しの理由","点検実施状況","点検を委託で実施","点検方法","跨線橋下管理者との共有","点検結果_最新の点検時期","点検結果_5年以内の対策","修繕の内容_はく落対策_実施状況","修繕の内容_壁高欄補修_実施状況","修繕の内容_コンクリたたき落とし_実施状況","修繕の内容_塗替塗装_実施状況","修繕の内容_クラック補修_実施状況","修繕の内容_架替_実施状況","修繕の内容_その他_具体的内容","修繕の内容_その他_実施状況","修繕の内容_未実施の理由","耐震補強_実施状況","耐震未照査_該当","耐震未照査_照査実施計画年度","未移管跨線橋_該当","未移管跨線橋_区分","要請（公表）するべきもの","本来管理者_区分","本来管理者名（移管予定先）","移管後_道路法上の道路_該当","移管後_用途種別","移管状況","移管時期"
"36.10306,137.51167","BR0-204501-00032",,,,"山形３８号橋","(ﾔﾏｶﾞﾀ38ｺﾞｳｷｮｳ)","村道北９０号線","市町村道","1983",,"1983","橋","10.0","1","4.2","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","逆Ｔ式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.10306","137.51167","無し","上下線","指定無し","×","都道府県","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"34村道 北90号線_山形38号橋.xlsx","支承部からの漏水や遊離石灰が見られる。予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10194,137.50556","BR0-204501-00033",,,,"山形３９号橋","(ﾔﾏｶﾞﾀ39ｺﾞｳｷｮｳ)","村道北９１号線","市町村道","1983",,"1983","橋","6.0","1","3.9","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.10194","137.50556","無し","上下線","指定無し","×","都道府県","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅰ",,"35村道 北91号線_山形39号橋.xlsx","舗装終点部分に亀甲状のひびわれが見られるが、桁下には大きな変状は見られない。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10139,137.52056","BR0-204501-00034",,,,"山形４０号橋","(ﾔﾏｶﾞﾀ40ｺﾞｳｷｮｳ)","村道北９２号線","市町村道","1980",,"1980","橋","2.2","1","5.5","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.10139","137.52056","無し","上下線","指定無し","×","市区町村","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"36村道 北92号線_山形40号橋.xlsx","橋台に洗掘している個所があるものの健全な状態を保持しており、機能上の問題は生じていない。※技術者判断で洗堀Ⅲ→Ⅱに変更","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10111,137.51583","BR0-204501-00035",,,,"山形４１号橋","(ﾔﾏｶﾞﾀ41ｺﾞｳｷｮｳ)","村道北９４号線","市町村道","1980",,"1980","橋","2.4","1","5.4","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.10111","137.51583","無し","上下線","指定無し","×","市区町村","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"37村道 北94号線_山形41号橋.xlsx","全体的に健全な状態を保持しているが、遊間部からの漏水・遊離石灰が確認される。定期的な維持管理を行うことが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.17000,137.86889","BR0-204501-00036",,,,"山形４２号橋","(ﾔﾏｶﾞﾀ42ｺﾞｳｷｮｳ)","村道北９８号線","市町村道","1973",,"1973","橋","3.7","1","5.4","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.17000","137.86889","無し","上下線","指定無し","×","市区町村","無し","有","一般道","該当しない","無し",,"2021","202108","Ⅰ",,"38村道 北98号線_山形42号橋.xlsx","全体的に健全な状態を保持している。※舗装のひびわれについては、現時点では問題ないため技術者判断Ⅱ→Ⅰに変更。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.16861,137.86639","BR0-204501-00037",,,,"山形４３号橋","(ﾔﾏｶﾞﾀ43ｺﾞｳｷｮｳ)","村道北９８号線","市町村道","1973",,"1973","橋","2.5","1","6.6","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","その他（橋台）","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.16861","137.86639","無し","上下線","指定無し","×","市区町村","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"39村道 北98号線_山形43号橋.xlsx","主桁（床版）下面の鉄筋露出や両橋台支承部の遊離石灰などが見られる。予防保全対策の実施が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10417,137.52583","BR0-204501-00038",,,,"山形４４号橋","(ﾔﾏｶﾞﾀ44ｺﾞｳｷｮｳ)","村道北１１３号線","市町村道","1985",,"1985","橋","5.5","1","6.3","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.10417","137.52583","無し","上下線","指定無し","×","都道府県","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"40村道 北113号線_山形44号橋.xlsx","主桁に亀甲状ひびわれや、拡幅した継目地部からの漏水による遊離石灰が確認される。予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.17090,137.87822","BR0-204501-00039",,,,"山形４５号橋","(ﾔﾏｶﾞﾀ45ｺﾞｳｷｮｳ)","村道西２号線","市町村道","1973",,"1973","橋","5.0","1","4.2","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.17090","137.87822","無し","上下線","指定無し","×","都道府県","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"44村道 西2号線_山形45号橋.xlsx","全体的に健全な状態を保持しているが、橋台の一部に幅が広いひびわれや剥離、洗掘が確認される。予防保全的な対策が望ましい。※洗堀は限定的で現段階では影響が少ないため、技術者判断でⅢ→Ⅱに変更","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10028,137.52333","BR0-204501-00040",,,,"山形４６号橋","(ﾔﾏｶﾞﾀ46ｺﾞｳｷｮｳ)","村道西４号線","市町村道","1973",,"1973","橋","4.0","1","4.4","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.10028","137.52333","無し","上下線","指定無し","×","都道府県","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"45村道 西4号線_山形46号橋.xlsx","桁下部分や橋台には凍害が原因と推測するひびわれや遊離石灰が見られるため、予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.16083,137.87722","BR0-204501-00041",,,,"山形４８号橋","(ﾔﾏｶﾞﾀ48ｺﾞｳｷｮｳ)","村道西１４号線","市町村道","2008",,"2008","橋","2.5","1","6.2","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","山形村","山形村","長野県","山形村","36.16083","137.87722","無し","上下線","指定無し","×","市区町村","無し","有","一般道","該当しない","無し",,"2021","202108","Ⅰ",,"46村道 西14号線_山形48号橋.xlsx","全体的に健全な状態を保持している。主桁（頂版）の漏水については軽微であるため、技術者判断Ⅱ→Ⅰに変更。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H14道示","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.09278,137.52278","BR0-204501-00042",,,,"山形４９号橋","(ﾔﾏｶﾞﾀ49ｺﾞｳｷｮｳ)","村道西２０号線","市町村道","1983",,"1983","橋","2.0","1","7.0","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.09278","137.52278","無し","上下線","指定無し","×","市区町村","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"47村道 西20号線_山形49号橋.xlsx","非排水機能を有していない伸縮装置部より漏水が確認される。予防保全的な対策が望ましい。※洗堀については、現時点で大きな影響はないため、技術者判断Ⅲ→Ⅱとした。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.15611,137.87306","BR0-204501-00043",,,,"山形５０号橋","(ﾔﾏｶﾞﾀ50ｺﾞｳｷｮｳ)","村道西２４号線","市町村道","1998",,"1998","橋","2.0","1","5.7","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","山形村","山形村","長野県","山形村","36.15611","137.87306","無し","上下線","指定無し","×","市区町村","無し","有","一般道","該当しない","無し",,"2021","202108","Ⅰ",,"48村道 西24号線_山形50号橋.xlsx","全体的に健全な状態を保持しているが、ボックス接合部の目地材が欠損しているため、予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H8道示（復旧仕様含む）","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.15806,137.87111","BR0-204501-00044",,,,"山形５３号橋","(ﾔﾏｶﾞﾀ53ｺﾞｳｷｮｳ)","村道西５０号線","市町村道","1986",,"1986","橋","3.3","1","6.0","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","山形村","山形村","長野県","山形村","36.15806","137.87111","無し","上下線","指定無し","×","都道府県","無し","有","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"49村道 西50号線_山形53号橋.xlsx","頂版と側壁にひびわれが確認される。予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.16306,137.87389","BR0-204501-00045",,,,"山形５４号橋","(ﾔﾏｶﾞﾀ54ｺﾞｳｷｮｳ)","村道西５７号線","市町村道","1986",,"1986","橋","3.4","1","5.7","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","山形村","山形村","長野県","山形村","36.16306","137.87389","無し","上下線","指定無し","×","都道府県","無し","有","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"50村道 西57号線_山形54号橋.xlsx","頂版から側壁にかけてのひびわれが両側ともに確認される。頂版においては継目地部からの漏水とそれによる遊離石灰が見られる為、予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.15667,137.86806","BR0-204501-00046",,,,"山形５５号橋","(ﾔﾏｶﾞﾀ55ｺﾞｳｷｮｳ)","村道西６６号線","市町村道","1986",,"1986","橋","3.1","1","5.2","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.15667","137.86806","無し","上下線","指定無し","×","都道府県","無し","有","一般道","該当しない","無し","2016年に職員で点検を実施。判定区分をⅡとした。2021年に株式会社エースに点検してもらったところ、技術者判断でⅡ→Ⅰに変更となった。そのため修繕工事を行っていない。","2021","202108","Ⅰ",,"51村道 西66号線_山形55号橋.xlsx","全体的に健全な状態を保持している。主桁にひびわれが確認されるため、経過観察が必要である。","○","2016年に職員で点検を実施。判定区分をⅡとした。2021年に株式会社エースに点検してもらったところ、技術者判断でⅡ→Ⅰに変更となった。そのため修繕工事を行っていない。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.15750,137.86528","BR0-204501-00047",,,,"山形５６号橋","(ﾔﾏｶﾞﾀ56ｺﾞｳｷｮｳ)","村道西７９号線","市町村道","1983",,"1983","橋","2.5","1","5.2","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","山形村","山形村","長野県","山形村","36.15750","137.86528","無し","上下線","指定無し","×","市区町村","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"52村道 西79号線_山形56号橋.xlsx","ボックス接合部の打ち継ぎ目からの漏水が確認される。桁下部分にはうきや剥離が生じているため、予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.09444,137.52389","BR0-204501-00048",,,,"山形５８号橋","(ﾔﾏｶﾞﾀ58ｺﾞｳｷｮｳ)","村道西１４４号線","市町村道","1983",,"1983","橋","3.3","1","5.0","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","その他（橋台）","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.09444","137.52389","無し","上下線","指定無し","×","市区町村","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"53村道 西144号線_山形58号橋.xlsx","両橋台に剥離や遊離石灰が確認される。予防保全的な対策が望ましい。※洗堀については現時点で大きな問題はないとし技術者判断Ⅲ→Ⅱに変更。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18333,137.87083","BR0-204501-00049",,,,"山形５９号橋","(ﾔﾏｶﾞﾀ59ｺﾞｳｷｮｳ)","村道北１２０号線","市町村道","1977",,"1977","橋","2.6","1","4.5","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","山形村","山形村","長野県","山形村","36.18333","137.87083","無し","上下線","指定無し","×","市区町村","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"41村道 北120号線_山形59号橋.xlsx","ボックス接合部の打ち継ぎ目からの漏水が原因となる凍害により細かいひびわれが床版に多く見られる。また、道路土工部との橋面段差により舗装の欠損が見られるため、予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18250,137.87083","BR0-204501-00050",,,,"山形６０号橋","(ﾔﾏｶﾞﾀ60ｺﾞｳｷｮｳ)","村道北５３号線","市町村道","1977",,"1977","橋","2.6","1","3.0","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","山形村","山形村","長野県","山形村","36.18250","137.87083","無し","上下線","指定無し","×","市区町村","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"29村道 北53号線_山形60号橋.xlsx","ボックス接合部の打ち継ぎ目からの漏水が著しいことから、予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.17944,137.87278","BR0-204501-00051",,,,"山形６１号橋","(ﾔﾏｶﾞﾀ61ｺﾞｳｷｮｳ)","村道北１２３号線","市町村道","1977",,"1977","橋","3.6","1","6.7","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","山形村","山形村","長野県","山形村","36.17944","137.87278","無し","上下線","指定無し","×","都道府県","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"42村道 北123号線_山形61号橋.xlsx","頂版に軽微な鉄筋露出、側壁部にひびわれが見られるため、予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
