"施設ID","作業用番号","作業内容フラグ_区分","作業内容フラグ_内訳","作業内容フラグ_内訳補足","施設名","施設名_ﾌﾘｶﾞﾅ","路線名","道路種別","架設年度_西暦","架設年度_推測","供用年度_西暦","橋梁種別","橋長(m)","径間数","幅員(m)","上部構造形式","上部工（使用材料）","上部工（構造形式）","下部構造形式","基礎形式","溝橋(ｶﾙﾊﾞｰﾄ)","道路管理者_区分","道路管理者_名称","道路管理者_管理事務所名","行政区域_都道府県名","行政区域_市区町村名","起点側位置_緯度","起点側位置_経度","距離標(KP)","上り・下り線","当該道路_緊急輸送路","道路橋下状況_道路_緊急輸送路","道路橋下状況_道路_道路管理者","道路橋下状況_鉄道","代替路の有無","自専道/一般道","高規格幹線道路区分","占用物件(名称)","施設諸元_備考","点検記録_点検実施年度","点検記録_点検実施年月","点検記録_判定区分","過去の点検表記録様式ファイル名","点検表記録様式ファイル名","所見等(任意)","長寿命化修繕計画","点検・修繕_備考","確認書記載_点検・修繕計画_2019","確認書記載_点検・修繕計画_2020","確認書記載_点検・修繕計画_2021","確認書記載_点検・修繕計画_2022","確認書記載_点検・修繕計画_2023","確認書記載_点検・修繕計画_2024","確認書記載_点検・修繕計画_2025","確認書記載_点検・修繕計画_2026","確認書記載_点検・修繕計画_2027","確認書記載_点検・修繕計画_2028","確認書記載_点検方法","確認書記載_修繕方法","確認書記載_点検済分類","確認書記載_跨線部判定結果","確認書記載_修繕済分類","確認書記載_跨線部再判定結果","確認書に点検時期の記載がない理由","跨線対象_鉄道_JR_1","跨線対象_鉄道_JR_2","跨線対象_鉄道_JR_3","跨線対象_鉄道_JR_4","跨線対象_鉄道_大手民鉄_1","跨線対象_鉄道_大手民鉄_2","跨線対象_鉄道_大手民鉄_3","跨線対象_鉄道_準大手_1","跨線対象_鉄道_準大手_2","跨線対象_鉄道_公営_1","跨線対象_鉄道_公営_2","跨線対象_鉄道_中小民鉄_1","跨線対象_鉄道_中小民鉄_2","跨線対象_鉄道_中小民鉄_3","跨線対象_鉄道_中小民鉄転換鉄道等_1","跨線対象_鉄道_中小民鉄転換鉄道等_2","跨線対象_鉄道_貨物鉄道(JR以外）_1","跨線対象_鉄道_貨物鉄道(JR以外）_2","跨線対象_鉄道_モノレール_1","跨線対象_鉄道_モノレール_2","跨線対象_鉄道_新交通システム_1","跨線対象_鉄道_新交通システム_2","跨線対象_鉄道_鋼索鉄道_1","跨線対象_鉄道_鋼索鉄道_2","跨線対象_鉄道_無軌条電車_1","跨線対象_鉄道_無軌条電車_2","跨線対象_軌道_公営_1","跨線対象_軌道_公営_2","跨線対象_軌道_中小民鉄_1","跨線対象_軌道_中小民鉄_2","跨線対象_軌道_モノレール_1","跨線対象_軌道_モノレール_2","跨線対象_軌道_新交通システム_1","跨線対象_軌道_新交通システム_2","跨線対象_その他","通行規制_規制内容","通行規制_規制内容_詳細","通行規制_新規追加","通行規制_規制内容変更","通行規制_開始年度","通行規制_規制までの橋齢","規制解除（予定）年度","規制原因_自由入力","通行規制_原因コード","通行規制_原因_具体的内容の分類","通行規制_原因_詳細","補修等実施状況","補修等実施予定時期","補修等実施予定年月","撤去措置区分","新設設計時の適用基準","橋の重要度","耐震補強の状況","性能３を満たすための対策状況","性能３を満たすための対策完了目標年度","性能２を満たすための対策状況","性能２を満たすための対策完了目標年度","橋種_一般橋","橋種_特殊橋_トラス橋","橋種_特殊橋_吊り橋","橋種_特殊橋_斜張橋","橋種_特殊橋_その他特殊橋梁","対策メニュー_基礎（フーチング含む）","対策メニュー_橋台","対策メニュー_橋脚","対策メニュー_橋脚_うち段落とし部","縁対策メニュー_縁端拡幅","対策メニュー_落橋防止構造","対策メニュー_変位制限構造（横変位拘束構造）","対策メニュー_支承交換","対策メニュー_段差防止構造","対策メニュー_上部工補強","対策メニュー_その他","図面の有無","基礎の耐震補強_適用基準・図面類","基礎の耐震補強_基礎の照査結果","基礎の耐震補強_液状化エリア","基礎の耐震補強_簡易判定","単径間の橋梁_種類","単径間の橋梁_照査の有無","ロッキング橋脚を有する橋梁","パイルベント橋脚を有する橋梁","全国地震予想地図での発生確率","跨道橋_用途種別","跨道橋の状況_現在未使用","跨道橋の状況_今後の利用","跨道橋の状況_撤去計画の有無","跨道橋の状況_撤去計画無しの理由","跨道橋下の管理者_会社名","跨道橋下の管理者_支社名","跨道橋下の管理者_事務所名","跨道橋下の路線情報_路線区別","跨道橋下の路線情報_高速道路等名称","位置情報_IC間_自","位置情報_IC間_至","位置情報_KP","跨線橋下管理者との管理協定の締結","管理協定_無しの理由","点検実施状況","点検を委託で実施","点検方法","跨線橋下管理者との共有","点検結果_最新の点検時期","点検結果_5年以内の対策","修繕の内容_はく落対策_実施状況","修繕の内容_壁高欄補修_実施状況","修繕の内容_コンクリたたき落とし_実施状況","修繕の内容_塗替塗装_実施状況","修繕の内容_クラック補修_実施状況","修繕の内容_架替_実施状況","修繕の内容_その他_具体的内容","修繕の内容_その他_実施状況","修繕の内容_未実施の理由","耐震補強_実施状況","耐震未照査_該当","耐震未照査_照査実施計画年度","未移管跨線橋_該当","未移管跨線橋_区分","要請（公表）するべきもの","本来管理者_区分","本来管理者名（移管予定先）","移管後_道路法上の道路_該当","移管後_用途種別","移管状況","移管時期"
"35.56000,137.74972","BR0-200000-01549",,,,"杉の木沢橋","(ｽｷﾞﾉｷｻﾞﾜﾊｼ)","県道飯田南木曽線","都道府県道","1984",,,,"8.7","1","8.2","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","直接基礎",,"都道府県","長野県","飯田建設事務所","長野県","飯田市","35.56000","137.74972","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2023","202403","Ⅲ","008 飯田南木曽線_2043 杉の木沢橋.xlsx","008 飯田南木曽線_2043 杉の木沢橋.xlsx","側面及び縦目地から漏水し、凍害によって主桁01・主桁04で全体的に剥離・鉄筋露出が生じている。早期な補修が必要である。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし",,,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.56028,137.74444","BR0-200000-01550",,,,"垂沢橋","(ﾀﾙｻﾜﾊｼ)","県道飯田南木曽線","都道府県道","1960",,,,"2.4","1","10.2","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","飯田建設事務所","長野県","飯田市","35.56061","137.74467","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2024","202503","Ⅱ","008 飯田南木曽線_2042 樽沢橋.xlsx，008 飯田南木曽線_2042 樽沢橋.xlsx","008 飯田南木曽線_2042 垂沢橋（国提出様式1～3）.xlsx","（適宜、所見を記入）
（1）「構造安全性」や「供用安全性」からの特筆すべき事項
・A1橋台（下流側）に著しい欠損がみられるが路面に変状はみられない。←通常の維持管理で対応。
・致命的な損傷の可能性は低いが豪雨・出水により埋塞する可能性がある。
（2）特定事象との関連性から特筆すべき事項
・特になし。
（3）損傷等の変状の状態
・主桁：局所的に剥離・鉄筋露出（軽微な腐食）がみられる。←橋面からの水分等が主桁内部まで浸透している可能性がある。
・下部工：A1橋台（下流側）に著しい欠損がみられる。
　そのほかにも経年劣化と思われる剥離が複数みられる。
・支承部：橋面からの漏水がみられる。
・舗装：局所的に5mm以上のひび割れがみられるがひび割れは密度は低い。
（4）妥当性があると考えられる措置
・経過観察とするが、堆積土の除去を行う必要がある。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし",,,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.56056,137.74444","BR0-200000-01551",,,,"大垂沢橋","(ｵｵﾀﾙｻﾜﾊｼ)","県道飯田南木曽線","都道府県道","1960",,,,"4.5","1","6.4","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","飯田建設事務所","長野県","飯田市","35.56056","137.74453","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2024","202503","Ⅱ","主要地方道飯田南木曽線_大樽沢橋-2019.xlsx，008 飯田南木曽線_2041 大樽沢橋.xlsx","008 飯田南木曽線_2041 大垂沢橋（国提出様式1～3）.xlsx","（適宜、所見を記入）
（1）「構造安全性」や「供用安全性」からの特筆すべき事項
・A1橋台（上流側）に幅の広い垂直ひび割れ（1mm）がみられる。←前回点検からの進展はみられない。
・A1橋台（下流側）の背面に空洞がみられ、路面の一部に段差（100mm)が生じている。←通常の維持管理で対応。
（2）特定事象との関連性から特筆すべき事項
・特になし。
（3）損傷等の変状の状態
・主桁：局所的に剥離・鉄筋露出（腐食は軽微）はみられる。
・下部工：A1橋台背面に空洞がみられる。
　下部工に経年劣化と思われるうき、剥離が複数みられる。
・支承部：橋面からの漏水・遊離石灰がみられる。
・舗装：A1橋台背面の空洞部の舗装に段差が生じている。
（4）妥当性があると考えられる措置
・経過観察",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし",,,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.55767,137.74227","BR0-200000-01552",,,,"下小垂沢橋","(ｼﾓｺﾀﾙｻﾞﾜﾊﾞｼ)","県道飯田南木曽線","都道府県道","1965",,,,"5.3","1","5.3","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","飯田建設事務所","長野県","飯田市","35.55790","137.74240","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2024","202503","Ⅱ","主要地方道飯田南木曽線_下小樽沢橋-2019.xlsx，008 飯田南木曽線_2040 下小樽沢橋.xlsx","008 飯田南木曽線_2040 下小垂沢橋（国提出様式1～3）.xlsx","（適宜、所見を記入）
（1）「構造安全性」や「供用安全性」からの特筆すべき事項
・主桁全体に剥離がみられる。←コンクリートの経年劣化。
（2）特定事象との関連性から特筆すべき事項
・特になし。
（3）損傷等の変状の状態
・主桁：全体的に剥離がみれる局所的に鉄筋露出（腐食は軽微）がみられる。
・下部工：ひび割れから遊離石灰（錆汁「小」）が生じている。
　　　　　　ひび割れ幅がmax0.5mmのひび割れがみられる。
・支承部：橋面からの漏水がみられる。
・舗装：局所的にひび割れが生じている。
（4）妥当性があると考えられる措置
・経過観察とするが予防保全の観点から橋面防水、伸縮部止水を行った方が良い。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし",,,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.55778,137.74194","BR0-200000-01553",,,,"小垂沢橋","(ｺﾀﾙｻﾞﾜﾊﾞｼ)","県道飯田南木曽線","都道府県道","1961",,,,"5.4","1","6.2","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","飯田建設事務所","長野県","飯田市","35.55778","137.74194","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2020","202004","Ⅱ","主要地方道飯田南木曽線_小樽沢橋.xlsx","008 飯田南木曽線_2039 小樽沢橋.xlsx","伸縮装置部分に路面の凹凸が見られた。また、主桁や橋台に遊離石灰が見られた。予防保全の観点から状況に応じて措置が望まれる。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし",,,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.55861,137.73611","BR0-200000-01554",,,,"蟹ヶ洞橋","(ｶﾆｶﾞﾎﾗﾊｼ)","県道飯田南木曽線","都道府県道","1961",,,,"6.3","1","6.9","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","飯田建設事務所","長野県","飯田市","35.55861","137.73611","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2020","202004","Ⅱ","主要地方道飯田南木曽線_蟹ヶ洞橋.xlsx","008 飯田南木曽線_2038 蟹ヶ洞橋.xlsx","路面の凹凸、防護柵の欠損が見られた。道路橋の機能に支障は生じていないが、第三者被害の予防のため早期の措置を講ずることが望ましい。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし",,,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.55639,137.72639","BR0-200000-01555",,,,"鰍沢橋","(ｶｼﾞｶｻﾜﾊｼ)","県道飯田南木曽線","都道府県道","1961",,,,"6.0","1","5.5","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","直接基礎",,"都道府県","長野県","飯田建設事務所","長野県","飯田市","35.55639","137.72639","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2020","202004","Ⅱ","主要地方道飯田南木曽線_鰍沢橋.xlsx","008 飯田南木曽線_2037 鰍沢橋.xlsx","下部構造に遊離石灰、支承部に漏水・滞水が見られた。また、A2橋台に洗堀が見られるため、予防保全の観点から状況に応じて措置が必要である。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし",,,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.55722,137.72472","BR0-200000-01556",,,,"黒川橋","(ｸﾛｶﾜﾊｼ)","県道飯田南木曽線","都道府県道","1961",,,,"14.5","1","5.0","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","直接基礎",,"都道府県","長野県","飯田建設事務所","長野県","飯田市","35.55722","137.72472","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2020","202004","Ⅱ","主要地方道飯田南木曽線_黒川橋.xlsx","008 飯田南木曽線_2036 黒川橋.xlsx","上部構造に凍害の影響と思われるスケーリングが全体的に見られる。また終点の伸縮装置に路面の凹凸が見られる。状況に応じて措置が必要である。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし",,,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.55861,137.72139","BR0-200000-01557",,,,"中平橋","(ﾅｶﾀﾞｲﾗﾊｼ)","県道飯田南木曽線","都道府県道","1968",,,,"9.6","1","5.0","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","直接基礎",,"都道府県","長野県","飯田建設事務所","長野県","飯田市","35.55861","137.72139","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2020","202004","Ⅱ","主要地方道飯田南木曽線_中平橋.xlsx","008 飯田南木曽線_2035 中平橋.xlsx","A2橋台に複数箇所遊離石灰が見られ、錆汁を伴うものもある。また、伸縮装置部分に路面の凹凸が見られる。予防保全の観点から状況に応じて措置が望ましい。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし",,,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.56000,137.71917","BR0-200000-01558",,,,"白川橋","(ｼﾗｶﾜﾊｼ)","県道飯田南木曽線","都道府県道","1967",,,,"10.5","1","5.2","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","直接基礎",,"都道府県","長野県","飯田建設事務所","長野県","飯田市","35.56000","137.71917","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2022","202205","Ⅲ","主要地方道飯田南木曽線_白川橋.xlsx","008 飯田南木曽線_2034 白川橋.xlsx","橋台に遊離石灰、錆汁を伴う著しいひび割れが見らる。また、橋台基礎が流水によって洗堀されているため、安全性の観点から早期の措置が必要。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし",,,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.56306,137.70667","BR0-200000-01559",,,,"猿小屋橋","(ｻﾙｺﾞﾔﾊｼ)","県道飯田南木曽線","都道府県道","1964",,,,"2.9","1","5.9","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","その他（橋台）","直接基礎",,"都道府県","長野県","飯田建設事務所","長野県","飯田市","35.56292","137.70674","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2024","202503","Ⅲ","主要地方道飯田南木曽線_猿小屋橋-2019.xlsx，008 飯田南木曽線_2033 猿小屋橋.xlsx","008 飯田南木曽線_2033 猿小屋橋（国提出様式1～3）.xlsx","（適宜、所見を記入）
（1）「構造安全性」や「供用安全性」からの特筆すべき事項
・下部工（A1）が豪雨・出水等により欠損し、背面に空洞がみられる。
（2）特定事象との関連性から特筆すべき事項
・下部工（A1)は豪雨・出水により損傷が進展する可能性がある。
（3）損傷等の変状の状態
・主桁：全体的に剥離・鉄筋露出（腐食は軽微）がみられる。←前回点検から範囲が拡大している。
・下部工：下部工（A1）が豪雨・出水等により欠損している
・支承部：橋面からの漏水がみられる。
・舗装：局所的にひび割れが生じている。
（4）妥当性があると考えられる措置
・下部工（A1）が豪雨・出水等により欠損が進展する可能性があるため早期に措置する必要がある。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし",,,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.56500,137.70167","BR0-200000-01560",,,,"鳥小屋橋","(ﾄﾘｺﾞﾔﾊｼ)","県道飯田南木曽線","都道府県道","1961",,,,"6.1","1","6.0","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","直接基礎",,"都道府県","長野県","飯田建設事務所","長野県","飯田市","35.56500","137.70167","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2020","202004","Ⅱ","主要地方道飯田南木曽線_鳥小屋橋.xlsx","008 飯田南木曽線_2032 鳥小屋橋.xlsx","伸縮部分に路面の凹凸が見られる。橋台に錆汁を含む遊離石灰が見られる。予防保全の観点から状況に応じて措置が望ましい。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし",,,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.56528,137.70083","BR0-200000-01561",,,,"奥石沢橋","(ｵｸｲｼｻﾞﾜﾊｼ)","県道飯田南木曽線","都道府県道","1963",,,,"6.5","1","6.9","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","飯田建設事務所","長野県","飯田市","35.56528","137.70083","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2020","202004","Ⅱ","主要地方道飯田南木曽線_奥石沢橋.xlsx","008 飯田南木曽線_2031 奥石沢橋.xlsx","橋台に錆汁を含む激しい遊離石灰が見られる。また、洗堀も見られるため、予防保全の観点から状況に応じて措置が望ましい。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし",,,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.21528,137.59889","BR0-200000-01562",,,,"元石橋","(ﾓﾄｲｼﾊｼ)","県道設楽根羽線","都道府県道","1960",,,,"5.3","1","5.9","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","飯田建設事務所","長野県","根羽村","35.21528","137.59889","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2024","202502","Ⅲ","010 設楽根羽線_1709 元石橋.xlsx","14　010 設楽根羽線_1709 元石橋.xlsx","上部工は、上流側の主桁に広範囲なうきが見られ、鉄筋の錆汁が滲んでいることから、橋面からの浸透水と地覆からの伝い水が要因と推測される。
現状、鉄筋露出には至っていないものの、今後変状の進展が十分予測されることから判定Bとした。(様式-2 写真3-6参照)

下部工は、A1橋台基部に大きな欠損が見られた。コールドジョイントに沿った流水による剥離吸い出しが原因と推定できる。欠損幅もD=500mmと深いため、早急な対応が求められる。(様式-2 写真7-10参照)

尚、A2橋台においては、伸縮装置からの漏水を起因とする漏水・遊離石灰が見られるが、ひびわれからの析出は見られず、コールドジョイントに沿った剥離等も確認されない。


上記を考慮し、上部工及び下部工の損傷状況が著しいと判断し、早急な対応を求められることから、健全性の診断の判定において判定Ⅲとした。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし",,,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.21639,137.59833","BR0-200000-01563",,,,"桧原橋","(ﾋﾊﾞﾗﾊｼ)","県道設楽根羽線","都道府県道","1963",,,,"15.8","2","6.9","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","直接基礎",,"都道府県","長野県","飯田建設事務所","長野県","根羽村","35.21639","137.59833","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2022","202205","Ⅲ","主要地方道設楽根羽線_桧原橋.xlsx","010 設楽根羽線_1708 桧原橋.xlsx","横桁にさび汁を伴う剥離が目立つが、前回点検時から大きな進行は見られないが、剥離・遊離石灰を伴う箇所が多数見られるた措置を請うずべき状態。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし",,,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.22139,137.59694","BR0-200000-01564",,,,"上之橋","(ｳｴﾉﾊｼ)","県道設楽根羽線","都道府県道","1976",,,,"6.7","1","7.5","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","直接基礎",,"都道府県","長野県","飯田建設事務所","長野県","根羽村","35.22139","137.59694","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2022","202206","Ⅱ","主要地方道設楽根羽線_上之橋.xlsx","010 設楽根羽線_1707 上之橋.xlsx","地覆の損傷が著しい。橋梁の機能に支障を及ぼす可能性がある為、早期措置が望ましい。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし",,,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.22417,137.59250","BR0-200000-01565",,,,"中の橋","(ﾅｶﾉﾊｼ)","県道設楽根羽線","都道府県道","1956",,,,"20.2","3","6.4","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","直接基礎",,"都道府県","長野県","飯田建設事務所","長野県","根羽村","35.22417","137.59250","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2022","202205","Ⅲ","主要地方道設楽根羽線_中之橋.xlsx","010 設楽根羽線_1706 中之橋.xlsx","伸縮装置周辺の機能不全により、桁下面へ漏水している。床版、桁端部に著しい剥離・鉄筋露出、遊離石灰が生じている箇所も多く見られる。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし",,,"液状化の想定されるエリア外の橋梁",,,,,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
